rec_id_hour,datetime,season_hour,year_hour,month_hour,hour,holiday_hour,weekday_hour,workingday_hour,weathersit_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,cnt_hour,day_of_week,rec_id_day,season_day,year_day,month_day,holiday_day,weekday_day,workingday_day,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
1896,2011-03-24,Spring,2011,Mar,18,0,Thursday,Yes,Misty,12.299999999999999,13.635,61.0,19.999499999999998,17,197,214,Thursday,83,Spring,2011,Mar,0,Thursday,Yes,Misty,11.684999999999999,13.541649999999999,80.58330000000001,16.333729,166,1699,1865
1897,2011-03-24,Spring,2011,Mar,19,0,Thursday,Yes,Clear,12.299999999999999,13.635,56.00000000000001,26.0027,16,122,138,Thursday,83,Spring,2011,Mar,0,Thursday,Yes,Misty,11.684999999999999,13.541649999999999,80.58330000000001,16.333729,166,1699,1865
1898,2011-03-24,Spring,2011,Mar,20,0,Thursday,Yes,Clear,11.48,12.879999999999999,61.0,19.0012,8,110,118,Thursday,83,Spring,2011,Mar,0,Thursday,Yes,Misty,11.684999999999999,13.541649999999999,80.58330000000001,16.333729,166,1699,1865
1899,2011-03-24,Spring,2011,Mar,21,0,Thursday,Yes,Clear,10.66,12.879999999999999,65.0,15.001299999999999,11,67,78,Thursday,83,Spring,2011,Mar,0,Thursday,Yes,Misty,11.684999999999999,13.541649999999999,80.58330000000001,16.333729,166,1699,1865
1900,2011-03-24,Spring,2011,Mar,22,0,Thursday,Yes,Clear,10.66,12.879999999999999,65.0,11.0014,3,59,62,Thursday,83,Spring,2011,Mar,0,Thursday,Yes,Misty,11.684999999999999,13.541649999999999,80.58330000000001,16.333729,166,1699,1865
1901,2011-03-24,Spring,2011,Mar,23,0,Thursday,Yes,Clear,9.84,11.365,65.0,12.998000000000001,9,24,33,Thursday,83,Spring,2011,Mar,0,Thursday,Yes,Misty,11.684999999999999,13.541649999999999,80.58330000000001,16.333729,166,1699,1865
1902,2011-03-25,Spring,2011,Mar,0,0,Friday,Yes,Clear,9.84,11.365,60.0,12.998000000000001,1,17,18,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1903,2011-03-25,Spring,2011,Mar,1,0,Friday,Yes,Clear,8.200000000000001,10.605,69.0,11.0014,0,5,5,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1904,2011-03-25,Spring,2011,Mar,2,0,Friday,Yes,Clear,8.200000000000001,9.85,69.0,15.001299999999999,0,5,5,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1905,2011-03-25,Spring,2011,Mar,3,0,Friday,Yes,Clear,8.200000000000001,11.365,69.0,7.0015,0,2,2,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1906,2011-03-25,Spring,2011,Mar,4,0,Friday,Yes,Clear,7.38,10.605,74.0,7.0015,3,2,5,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1907,2011-03-25,Spring,2011,Mar,5,0,Friday,Yes,Clear,7.38,9.85,74.0,11.0014,0,9,9,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1908,2011-03-25,Spring,2011,Mar,6,0,Friday,Yes,Clear,7.38,9.09,74.0,15.001299999999999,0,32,32,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1909,2011-03-25,Spring,2011,Mar,7,0,Friday,Yes,Clear,8.200000000000001,9.09,59.0,23.9994,4,100,104,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1910,2011-03-25,Spring,2011,Mar,8,0,Friday,Yes,Clear,9.02,10.605,51.0,19.0012,9,228,237,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1911,2011-03-25,Spring,2011,Mar,9,0,Friday,Yes,Clear,9.84,10.605,48.0,19.999499999999998,16,150,166,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1912,2011-03-25,Spring,2011,Mar,10,0,Friday,Yes,Clear,10.66,12.879999999999999,48.0,0.0,15,53,68,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1913,2011-03-25,Spring,2011,Mar,11,0,Friday,Yes,Clear,12.299999999999999,14.395,45.0,19.0012,17,58,75,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1914,2011-03-25,Spring,2011,Mar,12,0,Friday,Yes,Clear,13.120000000000001,15.15,42.0,16.997899999999998,37,108,145,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1915,2011-03-25,Spring,2011,Mar,13,0,Friday,Yes,Clear,13.120000000000001,15.909999999999998,39.0,12.998000000000001,34,104,138,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1916,2011-03-25,Spring,2011,Mar,14,0,Friday,Yes,Clear,14.76,16.665,32.0,22.0028,30,103,133,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1917,2011-03-25,Spring,2011,Mar,15,0,Friday,Yes,Misty,13.940000000000001,15.909999999999998,36.0,16.997899999999998,43,79,122,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1918,2011-03-25,Spring,2011,Mar,16,0,Friday,Yes,Misty,13.940000000000001,15.15,34.0,19.999499999999998,23,127,150,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1919,2011-03-25,Spring,2011,Mar,17,0,Friday,Yes,Misty,13.120000000000001,14.395,36.0,23.9994,23,202,225,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1920,2011-03-25,Spring,2011,Mar,18,0,Friday,Yes,Clear,12.299999999999999,14.395,39.0,16.997899999999998,8,190,198,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1921,2011-03-25,Spring,2011,Mar,19,0,Friday,Yes,Misty,12.299999999999999,14.395,36.0,19.0012,9,126,135,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1922,2011-03-25,Spring,2011,Mar,20,0,Friday,Yes,Misty,12.299999999999999,15.15,39.0,8.9981,6,75,81,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1923,2011-03-25,Spring,2011,Mar,21,0,Friday,Yes,Misty,12.299999999999999,15.15,39.0,11.0014,11,64,75,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1924,2011-03-25,Spring,2011,Mar,22,0,Friday,Yes,Misty,11.48,12.879999999999999,38.0,22.0028,3,40,43,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1925,2011-03-25,Spring,2011,Mar,23,0,Friday,Yes,Misty,10.66,12.120000000000001,38.0,19.0012,8,31,39,Friday,84,Spring,2011,Mar,0,Friday,Yes,Clear,10.830846999999999,12.8156,49.5,15.458575000000002,300,1910,2210
1926,2011-03-26,Spring,2011,Mar,0,0,Saturday,No,Misty,10.66,12.120000000000001,38.0,19.0012,3,25,28,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1927,2011-03-26,Spring,2011,Mar,1,0,Saturday,No,Clear,10.66,11.365,38.0,19.999499999999998,3,24,27,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1928,2011-03-26,Spring,2011,Mar,2,0,Saturday,No,Clear,9.02,10.605,44.0,15.001299999999999,4,21,25,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1929,2011-03-26,Spring,2011,Mar,3,0,Saturday,No,Clear,8.200000000000001,9.85,47.0,12.998000000000001,2,7,9,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1930,2011-03-26,Spring,2011,Mar,4,0,Saturday,No,Clear,9.02,10.605,44.0,15.001299999999999,2,4,6,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1931,2011-03-26,Spring,2011,Mar,5,0,Saturday,No,Clear,8.200000000000001,9.85,51.0,12.998000000000001,0,8,8,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1932,2011-03-26,Spring,2011,Mar,6,0,Saturday,No,Clear,7.38,9.09,55.00000000000001,12.998000000000001,2,8,10,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1933,2011-03-26,Spring,2011,Mar,7,0,Saturday,No,Clear,8.200000000000001,9.85,51.0,12.998000000000001,18,23,41,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1934,2011-03-26,Spring,2011,Mar,8,0,Saturday,No,Clear,9.02,11.365,44.0,8.9981,24,42,66,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1935,2011-03-26,Spring,2011,Mar,9,0,Saturday,No,Clear,9.84,12.120000000000001,41.0,8.9981,32,68,100,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1936,2011-03-26,Spring,2011,Mar,10,0,Saturday,No,Clear,10.66,12.879999999999999,41.0,11.0014,32,93,125,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1937,2011-03-26,Spring,2011,Mar,11,0,Saturday,No,Clear,11.48,13.635,38.0,11.0014,75,93,168,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1938,2011-03-26,Spring,2011,Mar,12,0,Saturday,No,Clear,12.299999999999999,14.395,36.0,12.998000000000001,98,129,227,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1939,2011-03-26,Spring,2011,Mar,13,0,Saturday,No,Clear,13.120000000000001,15.15,33.0,15.001299999999999,94,145,239,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1940,2011-03-26,Spring,2011,Mar,14,0,Saturday,No,Clear,13.940000000000001,15.909999999999998,28.999999999999996,15.001299999999999,93,123,216,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1941,2011-03-26,Spring,2011,Mar,15,0,Saturday,No,Clear,13.940000000000001,16.665,28.999999999999996,12.998000000000001,110,109,219,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1942,2011-03-26,Spring,2011,Mar,16,0,Saturday,No,Clear,13.940000000000001,16.665,23.0,12.998000000000001,118,130,248,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1943,2011-03-26,Spring,2011,Mar,17,0,Saturday,No,Clear,13.120000000000001,15.15,24.0,15.001299999999999,102,101,203,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1944,2011-03-26,Spring,2011,Mar,18,0,Saturday,No,Misty,13.120000000000001,15.909999999999998,21.0,11.0014,64,89,153,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1945,2011-03-26,Spring,2011,Mar,19,0,Saturday,No,Misty,11.48,13.635,45.0,16.997899999999998,45,93,138,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1946,2011-03-26,Spring,2011,Mar,20,0,Saturday,No,Misty,11.48,13.635,45.0,16.997899999999998,18,67,85,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1947,2011-03-26,Spring,2011,Mar,21,0,Saturday,No,Misty,10.66,12.879999999999999,44.0,12.998000000000001,15,36,51,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1948,2011-03-26,Spring,2011,Mar,22,0,Saturday,No,Misty,11.48,13.635,41.0,15.001299999999999,17,46,63,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1949,2011-03-26,Spring,2011,Mar,23,0,Saturday,No,Misty,10.66,12.120000000000001,44.0,19.0012,10,31,41,Saturday,85,Spring,2011,Mar,0,Saturday,No,Clear,10.899153,12.87855,39.4167,14.041257,981,1515,2496
1950,2011-03-27,Spring,2011,Mar,0,0,Sunday,No,Misty,10.66,12.879999999999999,41.0,11.0014,5,26,31,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1951,2011-03-27,Spring,2011,Mar,1,0,Sunday,No,Misty,9.84,11.365,52.0,12.998000000000001,3,17,20,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1952,2011-03-27,Spring,2011,Mar,2,0,Sunday,No,Light_RainSnow,9.02,11.365,55.00000000000001,12.998000000000001,6,15,21,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1953,2011-03-27,Spring,2011,Mar,3,0,Sunday,No,Light_RainSnow,8.200000000000001,9.85,69.0,15.001299999999999,0,14,14,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1954,2011-03-27,Spring,2011,Mar,4,0,Sunday,No,Light_RainSnow,7.38,9.85,74.0,11.0014,1,5,6,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1955,2011-03-27,Spring,2011,Mar,6,0,Sunday,No,Light_RainSnow,6.5600000000000005,9.09,86.0,8.9981,0,2,2,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1956,2011-03-27,Spring,2011,Mar,7,0,Sunday,No,Light_RainSnow,6.5600000000000005,8.334999999999999,86.0,11.0014,0,7,7,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1957,2011-03-27,Spring,2011,Mar,8,0,Sunday,No,Clear,8.200000000000001,9.85,69.0,15.001299999999999,6,8,14,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1958,2011-03-27,Spring,2011,Mar,9,0,Sunday,No,Clear,9.02,11.365,55.00000000000001,8.9981,17,37,54,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1959,2011-03-27,Spring,2011,Mar,10,0,Sunday,No,Misty,9.02,10.605,55.00000000000001,15.001299999999999,27,59,86,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1960,2011-03-27,Spring,2011,Mar,11,0,Sunday,No,Misty,9.84,12.120000000000001,48.0,11.0014,23,85,108,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1961,2011-03-27,Spring,2011,Mar,12,0,Sunday,No,Misty,10.66,12.879999999999999,44.0,15.001299999999999,43,120,163,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1962,2011-03-27,Spring,2011,Mar,13,0,Sunday,No,Clear,12.299999999999999,14.395,39.0,15.001299999999999,47,100,147,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1963,2011-03-27,Spring,2011,Mar,14,0,Sunday,No,Clear,13.120000000000001,15.909999999999998,36.0,11.0014,61,103,164,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1964,2011-03-27,Spring,2011,Mar,15,0,Sunday,No,Clear,13.120000000000001,15.15,36.0,19.0012,61,111,172,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1965,2011-03-27,Spring,2011,Mar,16,0,Sunday,No,Clear,13.940000000000001,16.665,34.0,0.0,45,98,143,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1966,2011-03-27,Spring,2011,Mar,17,0,Sunday,No,Clear,13.120000000000001,15.15,31.0,16.997899999999998,50,109,159,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1967,2011-03-27,Spring,2011,Mar,18,0,Sunday,No,Clear,12.299999999999999,14.395,33.0,12.998000000000001,32,105,137,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1968,2011-03-27,Spring,2011,Mar,19,0,Sunday,No,Clear,12.299999999999999,14.395,31.0,15.001299999999999,23,80,103,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1969,2011-03-27,Spring,2011,Mar,20,0,Sunday,No,Clear,11.48,13.635,36.0,11.0014,7,50,57,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1970,2011-03-27,Spring,2011,Mar,21,0,Sunday,No,Clear,10.66,12.879999999999999,41.0,11.0014,7,29,36,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1971,2011-03-27,Spring,2011,Mar,22,0,Sunday,No,Clear,10.66,12.879999999999999,41.0,11.0014,5,25,30,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1972,2011-03-27,Spring,2011,Mar,23,0,Sunday,No,Clear,10.66,12.879999999999999,44.0,12.998000000000001,3,16,19,Sunday,86,Spring,2011,Mar,0,Sunday,No,Misty,10.374763000000002,12.51695,49.3913,12.348099999999999,472,1221,1693
1973,2011-03-28,Spring,2011,Mar,0,0,Monday,Yes,Clear,9.02,11.365,55.00000000000001,12.998000000000001,1,11,12,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1974,2011-03-28,Spring,2011,Mar,1,0,Monday,Yes,Clear,9.02,11.365,44.0,12.998000000000001,2,4,6,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1975,2011-03-28,Spring,2011,Mar,2,0,Monday,Yes,Clear,9.02,11.365,44.0,11.0014,0,5,5,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1976,2011-03-28,Spring,2011,Mar,3,0,Monday,Yes,Clear,9.02,11.365,44.0,11.0014,0,2,2,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1977,2011-03-28,Spring,2011,Mar,5,0,Monday,Yes,Clear,7.38,9.09,43.0,12.998000000000001,0,8,8,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1978,2011-03-28,Spring,2011,Mar,6,0,Monday,Yes,Clear,7.38,8.334999999999999,34.0,19.0012,0,40,40,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1979,2011-03-28,Spring,2011,Mar,7,0,Monday,Yes,Clear,8.200000000000001,9.09,32.0,22.0028,6,104,110,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1980,2011-03-28,Spring,2011,Mar,8,0,Monday,Yes,Clear,8.200000000000001,9.85,34.0,15.001299999999999,15,239,254,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1981,2011-03-28,Spring,2011,Mar,9,0,Monday,Yes,Misty,9.02,10.605,32.0,15.001299999999999,12,109,121,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1982,2011-03-28,Spring,2011,Mar,10,0,Monday,Yes,Clear,9.84,11.365,30.0,12.998000000000001,22,47,69,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1983,2011-03-28,Spring,2011,Mar,11,0,Monday,Yes,Misty,10.66,12.120000000000001,30.0,19.0012,18,39,57,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1984,2011-03-28,Spring,2011,Mar,12,0,Monday,Yes,Misty,10.66,13.635,25.0,0.0,8,71,79,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1985,2011-03-28,Spring,2011,Mar,13,0,Monday,Yes,Misty,12.299999999999999,14.395,24.0,15.001299999999999,14,69,83,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1986,2011-03-28,Spring,2011,Mar,14,0,Monday,Yes,Clear,13.120000000000001,15.15,22.0,15.001299999999999,15,65,80,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1987,2011-03-28,Spring,2011,Mar,15,0,Monday,Yes,Clear,13.120000000000001,15.15,24.0,19.0012,19,53,72,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1988,2011-03-28,Spring,2011,Mar,16,0,Monday,Yes,Clear,13.940000000000001,15.909999999999998,23.0,15.001299999999999,15,117,132,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1989,2011-03-28,Spring,2011,Mar,17,0,Monday,Yes,Clear,13.940000000000001,15.15,23.0,19.999499999999998,25,227,252,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1990,2011-03-28,Spring,2011,Mar,18,0,Monday,Yes,Clear,13.120000000000001,15.15,21.0,19.0012,21,220,241,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1991,2011-03-28,Spring,2011,Mar,19,0,Monday,Yes,Clear,12.299999999999999,15.15,22.0,8.9981,17,156,173,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1992,2011-03-28,Spring,2011,Mar,20,0,Monday,Yes,Clear,13.120000000000001,16.665,22.0,7.0015,5,107,112,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1993,2011-03-28,Spring,2011,Mar,21,0,Monday,Yes,Clear,13.120000000000001,16.665,21.0,8.9981,6,55,61,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1994,2011-03-28,Spring,2011,Mar,22,0,Monday,Yes,Clear,12.299999999999999,14.395,22.0,15.001299999999999,0,40,40,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1995,2011-03-28,Spring,2011,Mar,23,0,Monday,Yes,Clear,11.48,12.879999999999999,24.0,19.999499999999998,1,18,19,Monday,87,Spring,2011,Mar,0,Monday,Yes,Clear,10.838268000000001,12.878700000000002,30.2174,14.217668,222,1806,2028
1996,2011-03-29,Spring,2011,Mar,0,0,Tuesday,Yes,Clear,10.66,11.365,28.000000000000004,22.0028,1,15,16,Tuesday,88,Spring,2011,Mar,0,Tuesday,Yes,Clear,12.4025,14.6454,31.4167,15.208732,317,2108,2425
1997,2011-03-29,Spring,2011,Mar,1,0,Tuesday,Yes,Clear,9.84,10.605,32.0,19.999499999999998,0,4,4,Tuesday,88,Spring,2011,Mar,0,Tuesday,Yes,Clear,12.4025,14.6454,31.4167,15.208732,317,2108,2425
1998,2011-03-29,Spring,2011,Mar,2,0,Tuesday,Yes,Clear,9.84,10.605,32.0,19.999499999999998,0,3,3,Tuesday,88,Spring,2011,Mar,0,Tuesday,Yes,Clear,12.4025,14.6454,31.4167,15.208732,317,2108,2425
